epoch,loss,lr,static/tags_acc,static/tags_loss,val_loss,val_static/tags_acc,val_static/tags_loss
0,0.486907496175,0.001,0.765429752879,0.486889395048,0.758193947433,0.655145304161,0.758183755155
1,0.422046813357,0.001,0.811621168861,0.422037226381,0.643577248236,0.697351123556,0.643572242436
2,0.381622823887,0.001,0.837378011434,0.381616130297,0.685600903787,0.688397262304,0.685594168579
3,0.35510080235,0.001,0.853466879693,0.355095955427,0.623801009759,0.727764947864,0.623796600878
4,0.324285647541,0.001,0.86771249061,0.324281875044,0.653580273007,0.720214896777,0.653575981472
5,0.297110577783,0.001,0.884619233664,0.297107868973,0.714005707647,0.723651176319,0.71400243073
6,0.289984806732,0.001,0.888024994871,0.289981025242,0.629463523393,0.746899474354,0.629460546159
7,0.276953946028,0.001,0.892944428255,0.276949471867,0.641854216898,0.748132384557,0.641852130735
8,0.259404505006,0.001,0.903198338347,0.259398913811,0.677888460108,0.73672491021,0.67788482405
9,0.258974355282,0.001,0.903393651475,0.258970847455,0.649009724846,0.741729793372,0.649004477629
10,0.236956046167,0.001,0.912744238623,0.236951703511,0.738541251863,0.728350885736,0.738539166457
11,0.235216628775,0.001,0.912829689099,0.235213224543,0.712134422298,0.744464169431,0.712131622946
12,0.228829398096,0.001,0.917810158571,0.228826229984,0.630004090985,0.75954596122,0.63000033595
13,0.213281356497,0.001,0.921740824706,0.213278108014,0.727576238394,0.74192510685,0.727571828233
14,0.208869934097,0.001,0.925146587659,0.208866889981,0.698097430286,0.758099425875,0.698095522937
15,0.208433085703,0.001,0.924133403692,0.208428963218,0.76144022026,0.742877254437,0.761434975546
16,0.193640661208,0.001,0.929943952011,0.193635967749,0.76057587596,0.752185119491,0.760570035083
17,0.196442738801,0.001,0.930883893743,0.196438362036,0.755569515342,0.74507452239,0.755568976747
18,0.194012194072,0.001,0.930896102102,0.194007895043,0.74642100351,0.749639952322,0.746416889568
19,0.183651091182,0.001,0.934362903237,0.183647170299,0.729633534938,0.759356752096,0.729632223636
20,0.191531848177,0.001,0.931311141234,0.191528362164,0.728707541915,0.760046448908,0.728704620356
21,0.172407065707,0.001,0.939453233732,0.172402750264,0.785028229962,0.74631353654,0.785024121375
22,0.161783717522,0.001,0.943774521933,0.161779794689,0.820749425911,0.737542781862,0.820744723605
23,0.169264146352,0.001,0.940564073389,0.169260209092,0.80497783437,0.738617000228,0.80497443155
24,0.165212323329,0.001,0.942492785049,0.165209311541,0.822104432737,0.747778381163,0.822101160709
25,0.167299644607,0.001,0.940966905328,0.167295238978,0.819340242451,0.752368225134,0.819335592998
26,0.168079343253,0.001,0.941735946923,0.168074154608,0.795796138234,0.752026427537,0.795792029821
27,0.162883442143,0.001,0.942382923444,0.16288001807,0.754270714504,0.75874029519,0.754269101628
28,0.165934540157,0.001,0.941113388515,0.165929219373,0.796609636716,0.754095519485,0.7966051072
29,0.151515920319,0.001,0.94736339373,0.151512835175,0.736272537004,0.768872134096,0.736271463014
30,0.150924824477,0.001,0.948095812579,0.150920221509,0.759751131205,0.759454408311,0.759748748067
31,0.145156182876,0.001,0.950036733411,0.145152345391,0.759724323754,0.767364566273,0.759721168259
32,0.147357325004,0.001,0.94907237892,0.147353548185,0.836171047704,0.763702455733,0.836167163274
33,0.147750146258,0.001,0.947448841063,0.147746467723,0.792015240149,0.768933170242,0.792013808939
34,0.139835097631,0.001,0.95207530749,0.139831537294,0.807962288265,0.761395328271,0.807958302437
35,0.144087764602,0.001,0.949072377989,0.144084424865,0.826450744411,0.760748353263,0.826448121807
36,0.143969914003,0.001,0.95004894014,0.143965658266,0.805641790037,0.768707340758,0.80563511519
37,0.144099615347,0.001,0.949939077371,0.14409446752,0.788523800788,0.763317934936,0.788517416077
38,0.149273645293,0.001,0.948120230227,0.149268170302,0.804296315473,0.767816227337,0.804289878171
39,0.139528284322,0.001,0.952002066071,0.139525061793,0.827191611112,0.765130679123,0.827190111915
40,0.138012261144,0.001,0.952697867062,0.138007730355,0.798553562461,0.769781557785,0.798546886741
41,0.136039760262,0.001,0.953234975692,0.136035863412,0.830077187828,0.760260072013,0.830073134712
42,0.13555813006,0.001,0.953125113272,0.135553078544,0.799858098588,0.764697328617,0.799850761163
43,0.142185407647,0.001,0.950244253036,0.142179903894,0.826762826269,0.766821352183,0.826755911432
44,0.134068798397,0.001,0.953259388218,0.134063782993,0.837356036034,0.760150206741,0.837351793307
45,0.129072966141,0.001,0.955273551284,0.129067000023,0.829696315806,0.76906744705,0.829689401668
46,0.130542849569,0.001,0.954150504433,0.130538355141,0.911182655225,0.751550354471,0.911179555784
47,0.134247112743,0.001,0.952453725738,0.134241721411,0.896902293811,0.749316465459,0.896895022044
48,0.130860396966,0.001,0.954199332162,0.130855744173,0.882728393044,0.756573549297,0.882717232191
49,0.129113103954,0.001,0.955310172983,0.129107691704,0.895770075964,0.762085023453,0.895765978814
50,0.132948812192,0.001,0.952966422541,0.132944185047,0.893889570638,0.763458316214,0.893887901271
51,0.128872236899,0.001,0.954870719579,0.128868830376,0.890757280838,0.753442442685,0.890752348845
52,0.185567439214,0.0001,0.929126080358,0.185564398183,0.845247352088,0.764685121598,0.845245514938
53,0.17155282398,0.0001,0.936267197714,0.171550037769,0.82695123789,0.765582337859,0.826949091599
54,0.155363060418,0.0001,0.940759386052,0.155360110526,0.831302234321,0.76399542432,0.831298846053
55,0.149637864473,0.0001,0.94392100675,0.149635079353,0.817955677398,0.765557924227,0.817953821446
56,0.138846221125,0.0001,0.947754016262,0.138843969267,0.821230645641,0.768603579374,0.82122879001
57,0.126939298243,0.0001,0.953137320117,0.126937539681,0.835209266777,0.765704409569,0.835208124568
58,0.128092875275,0.0001,0.952783317189,0.128091937237,0.827925492951,0.76942755538,0.827924777695
59,0.119585893983,0.0001,0.956677363021,0.119584926419,0.8354747798,0.766503969091,0.835473180021
